;question;answer;question_index;answer_reformulate;answer_index;document_index;question_reformulate
31;What is the maximum number of animals allowed per room? ;"Dogs and other animals may be taken into the hotel premises only with the consent of
reception for a surcharge 15 Eur/animal/night (max. 2 animal / room). Their owners must
thoroughly abide by the instructions of reception.";31;"[' front desk ', ' at an extra fee of $20 per pet, per night (maximum 2 pets per room) ', ', with their proprietors strictly adhering to ', ' hotel staff ', ' directives ', '. \nCanines and other beasts may be brought onto hotel property ', ' provided guests obtain prior authorization from the reception area ', ' for a supplement of ', '10 per creature, per evening (max ', '1 per animal ', ' per night) ', '; the owners shall meticulously comply with ', ' management instructions ', '.\nVarious animals, including dogs, can enter hotel grounds ', ' subject to obtaining permission from the reception ', ' at an additional cost of ', '20 per animal per day (maximum 2 pets per room) ', '. Their proprietors must conscientiously follow ', ' directions given by reception staff ', '.\nDogs and other animals may be brought onto the hotel premises ', ' after receiving consent from ', ' reception desk ', ' for a charge of ', '15 per pet, per night (max ', '2 per animal per day) ', '; their owners shall comply fully with ', ' the instructions of ', ' management ', "".\nThe hotel's guest policy permits dogs and other creatures to enter the grounds "", ' provided guests get permission from ', ' front office ', ' at an additional fee of ', '25 per pet, per day (maximum 2 animals per room) ', '. Pet owners are required to follow ', ' the rules given by reception staff ', '.\nGuests may bring dogs and other pets into the hotel ', ' if they have obtained prior consent from ', ' management ', ' for a surcharge of ', '30 per animal per night (max ', '3 per creature per day) ', '; their proprietors must abide strictly by ', ' instructions from the front desk ', '.\nDogs, cats, birds, and other creatures may be brought onto hotel grounds ', ' with permission from ', ' reception ', ' at an extra charge of ', '40 per pet, per evening (maximum 2 pets per room) ', '. Their owners are required to comply fully with ', ' directions given by ', ' staff ', '.\nThe guest policy allows dogs and other animals to enter the hotel premises ', ' provided guests receive prior consent from ', ' management ', ' for a supplement of ', '50 per creature, per day (max ', '5 per animal per night) ', '; pet owners must abide strictly by ', ' instructions from reception staff ', '.\nGuests may bring their pets into the hotel ', ' with permission from ', ' front office ', ' at an additional fee of ', '60 per pet, per evening (maximum 2 pets per room) ', '. Their proprietors are required to comply fully with ', ' the rules given by management ', '.\nDogs and other creatures may enter the hotel grounds ', ' provided guests obtain prior consent from ', ' reception ', ' for a charge of ', '80 per animal, per night (max ', '8 per creature per day) ', '; pet owners must conscientiously follow ', ' instructions given by ', ' staff ', '.']";24;6;"[' How many critters are tolerated in each enclosure? ', ' At what point does a room reach its capacity for beasts? ', "" What's the animal limit per bedroom? "", ' In which circumstances can you have more than one beast in a given area? ', ' Can you fit an excessive number of beasts into a standard-sized room? ', ' Are there regulations regarding the maximum amount of creatures allowed in each dwelling? ', ' How many animals does it take to make a room overcrowded? ', "" What's the creature capacity per average-sized space? "", '']"
32; Is there a charge for taking a dog into the hotel premises?;"Dogs and other animals may be taken into the hotel premises only with the consent of
reception for a surcharge 15 Eur/animal/night (max. 2 animal / room). Their owners must
thoroughly abide by the instructions of reception.";32;"[' front desk ', ' at an extra fee of $20 per pet, per night (maximum 2 pets per room) ', ', with their proprietors strictly adhering to ', ' hotel staff ', ' directives ', '. \nCanines and other beasts may be brought onto hotel property ', ' provided guests obtain prior authorization from the reception area ', ' for a supplement of ', '10 per creature, per evening (max ', '1 per animal ', ' per night) ', '; the owners shall meticulously comply with ', ' management instructions ', '.\nVarious animals, including dogs, can enter hotel grounds ', ' subject to obtaining permission from the reception ', ' at an additional cost of ', '20 per animal per day (maximum 2 pets per room) ', '. Their proprietors must conscientiously follow ', ' directions given by reception staff ', '.\nDogs and other animals may be brought onto the hotel premises ', ' after receiving consent from ', ' reception desk ', ' for a charge of ', '15 per pet, per night (max ', '2 per animal per day) ', '; their owners shall comply fully with ', ' the instructions of ', ' management ', "".\nThe hotel's guest policy permits dogs and other creatures to enter the grounds "", ' provided guests get permission from ', ' front office ', ' at an additional fee of ', '25 per pet, per day (maximum 2 animals per room) ', '. Pet owners are required to follow ', ' the rules given by reception staff ', '.\nGuests may bring dogs and other pets into the hotel ', ' if they have obtained prior consent from ', ' management ', ' for a surcharge of ', '30 per animal per night (max ', '3 per creature per day) ', '; their proprietors must abide strictly by ', ' instructions from the front desk ', '.\nDogs, cats, birds, and other creatures may be brought onto hotel grounds ', ' with permission from ', ' reception ', ' at an extra charge of ', '40 per pet, per evening (maximum 2 pets per room) ', '. Their owners are required to comply fully with ', ' directions given by ', ' staff ', '.\nThe guest policy allows dogs and other animals to enter the hotel premises ', ' provided guests receive prior consent from ', ' management ', ' for a supplement of ', '50 per creature, per day (max ', '5 per animal per night) ', '; pet owners must abide strictly by ', ' instructions from reception staff ', '.\nGuests may bring their pets into the hotel ', ' with permission from ', ' front office ', ' at an additional fee of ', '60 per pet, per evening (maximum 2 pets per room) ', '. Their proprietors are required to comply fully with ', ' the rules given by management ', '.\nDogs and other creatures may enter the hotel grounds ', ' provided guests obtain prior consent from ', ' reception ', ' for a charge of ', '80 per animal, per night (max ', '8 per creature per day) ', '; pet owners must conscientiously follow ', ' instructions given by ', ' staff ', '.']";24;6;"[' Does the hotel have a policy regarding admission of dogs within their premises ', ' Are there extra charges for allowing pets to enter the hotel property ', "" Can I incur additional costs by having my dog accompany me on the hotel's grounds "", ' Is there an extra fee for permitting dogs on hotel property ', ' Can I be charged for bringing my dog onto the hotel site ', ' Would I have to pay a surcharge for taking my dog into the hotel area ', ' Are there any supplementary charges for allowing dogs within the hotel premises ', ' Do guests face additional expenses by entering the hotel with their canine companions ', '']"
33;What is the purpose of socializing the pet mentioned in the text?;"
The pet is socialized, vaccinated, and has no fleas or ticks.";33;"[' The creature is well-adjusted, inoculated, and tick-free ', "" The companion animal has been socialized, got its shots, and doesn't have any parasites "", ' The furry friend is habituated to people, vaccinated, and pest-free ', "" The domesticated mammal has been properly trained, immunized, and doesn't carry any external parasites "", ' The animal companion is socialised, inoculated, and ectoparasite-free ', "" The beast is well-socialized, got its vaccinations, and hasn't any pesky fleas or ticks "", ' The small creature is habituated to the human environment, got all its shots, and has no unwanted parasites ', "" The tiny pet has been fully trained, immunized, and doesn't have any unwanted ectoparasites "", ' The household animal has been socialised, vaccinated, and is completely free from fleas or ticks']";25;6;"['\n\nFor what reason is it necessary to introduce the household creature to new acquaintances ', '\n\nHow does exposing the family companion to various people and situations serve its well-being ', ""\n\nWhat's the main intention behind socializing a pet in this situation "", '\n\nWhat are the benefits of making friends for the domesticated animal ', '\n\nCan you enlighten me on the objectives behind integrating the household creature into everyday life ', '\n\nWhat drives individuals to want their companion animals to interact with others ', ""\n\nHow does socialization contribute to enhancing the domesticated animal's quality of life "", '\n\nFor what specific reasons do people prioritize socializing pets in this context ', '\n\nIn which ways does social interaction improve the health and happiness of a family pet ', '']"
34;Is it necessary to supervise pets in the presence of other guests?;"
The pets can not be left without supervision if there is a risk of causing any
damage or might disturb other guests.";34;[' Pets must have constant supervision ', ' Pets need to be watched at all times ', ' Constant adult presence is required for pets ', ' Pets should never be left alone ', ' Animals require constant adult attention ', ' Unsupervised pets are not allowed ', ' Guests with pets must provide close adult supervision ', ' The pets require continuous human monitoring ', ' Pets cannot stay without a responsible adult nearby'];26;6;"['\nShould one keep an eye on animals while hosting out-of-town company? ', '\nMust you monitor your pets when friends or family come over? ', '\nIs it required to keep tabs on pets during social gatherings? ', '\nCan guests coexist with household pets without supervision? ', '\nDoes the presence of other guests require monitoring of pets? ', '\nAre animals a potential distraction for visitors, and should they be watched? ', '\nShould you control access to your pets when entertaining? ', ""\nIs it necessary to restrict pets' interaction with out-of-town guests? "", '\nCan household pets safely interact with friends or family without supervision?']"
35;What type of accommodations are typically prohibited from being used for bathing or washing animals?;"
Animals may not be allowed onto beds or other furniture, which serves for
guests. It is not permitted to use baths, showers or washbasins for bathing or
washing animals.";35;[' Pets ', ' Creatures ', ' Beasts ', ' Mammals ', ' Animals ', ' Livestock ', ' Fauna ', ' Zoology ', ' Beings \n\nmay ', ' are allowed ', ' might be permitted ', ' can utilise ', ' should not occupy ', ' cannot reside ', ' must not inhabit ', ' are forbidden to ', ' are prohibited from ', ' must be kept off ', ' cannot be placed upon ', ' will not be granted permission to \n beds ', ' other furniture ', ' sofas ', ' chairs ', ' couches ', ' recliners ', ' seats ', ' loungers ', ' divans ', ' cushions \n\nwhich ', ' that ', ' serves ', ' functions as ', ' is designed for ', ' intended for ', ' reserved for ', ' meant for ', ' allocated to ', ' assigned to ', ' designated for ', ' earmarked for\n guests ', ' visitors ', ' travelers ', ' tourists ', ' foreigners ', ' strangers ', ' outsiders ', ' newcomers ', ' passersby \n\nis ', ' are ', ' shall be ', ' must be ', ' cannot be ', ' will not ', ' should not \n permitted ', ' allowed ', ' granted ', ' given ', ' provided ', ' furnished ', ' equipped ', ' supplied \nuse ', ' employ ', ' utilise ', ' make use of ', ' take advantage of ', ' exploit ', ' misuse ', ' abuse\n baths ', ' showers ', ' washbasins ', ' sinks ', ' toilets ', ' lavatories ', ' plumbing ', ' fixtures ', ' equipment \n\nfor ', ' with ', ' in order to ', ' so as to ', ' so that ', ' in the manner of ', ' like ', ' similar to \nbathing ', ' washing ', ' cleaning ', ' grooming ', ' petting ', ' caring ', ' attending ', ' serving ', ' ministering ', ' catering \nanimals ', ' pets ', ' creatures ', ' beasts ', ' mammals ', ' beings ', ' entities ', ' entities ', ' existences ', ' presences'];27;6;['\n\nWhich establishments are normally not permitted to host activities involving water and animals ', '\n\nIn what settings is it common practice to bar the use of facilities for the purpose of cleaning or bathing pets ', '\n\nAre there specific kinds of housing that typically exclude the option of using them for aquatic care of animals ', '\n\nWhat sorts of residences tend to be restricted from being used as sites for animal grooming or hygiene procedures ', '\n\nIn what kind of dwellings is it generally disallowed to engage in activities like bathing, showering, or otherwise wetting animals ', '\n\nWhich types of establishments commonly have rules against using them as venues for washing or bathing domesticated animals ', '\n\nAre there specific kinds of buildings that are typically not permitted to be used for the purpose of cleaning or bathing pets ', '\n\nWhat sorts of dwellings tend to be forbidden from being used for activities involving water and animal hygiene ', '']
36;Is it sanitary to use utensils for both human food and dog food?;"
Utensils, which serve for preparation or serving of food to guests, must not be
used for feeding dogs or other animals.";36;['\nServiceware, designed for the presentation and consumption of edibles, must be restricted from being utilized as sustenance for domesticated beasts or wild counterparts ', '\nKitchenware, destined for gastronomic preparation or display, cannot be allocated for the feeding of quadrupeds or other animals ', '\nDishes, meant to facilitate the serving or preparation of nourishment, should not be diverted towards provisioning domesticated animals ', '\nCrockery, fashioned for culinary purposes, must not be utilized as a means of feeding animals ', '\nTable settings, intended for the enjoyment and consumption of meals, should not be employed for nourishing beasts or other creatures ', '\nGadgets, designed for cooking, serving, or preserving edibles, cannot be used to feed dogs or similar animals ', '\nVessels, crafted for containing, storing, or dispensing foodstuffs, must not be allocated for feeding domesticated beasts or wild counterparts ', '\nUtensils, meant to facilitate the preparation, presentation, or consumption of meals, should not be employed for nourishing canines or other creatures ', '\nEquipments, fashioned for gastronomic purposes, cannot be utilized as a means of feeding animals or beasts ', ''];28;6;"[' Does using plates and bowls for humans and pets pose a risk of cross-contamination ', ' Can utensils be safely used for both human edibles and pet chow ', ' Is it acceptable to mix human and animal dining vessels ', ' Should we separate our dinnerware from that of our furry friends ', ' Are there health risks associated with sharing food preparation surfaces between humans and dogs ', ' Do pets pose a risk of contaminating household dishes ', ' Can we safely alternate using the same plates for people and pooches ', "" Would you use the same tableware for your meal and your pet's meal "", ' Is it sanitary to prepare human and dog food in the same kitchen area ', '']"
37;What are the consequences for owners if their animals make noise outside of the designated quiet hours?;"Owners are responsible for ensuring that animals are kept quiet between the
hours of 10:00 pm and 06:00 am. In the case of failure to abide by this
regulation the guest may be asked to leave the hotel without a refund of the
price of the night's accommodation.";37;"[' Guests must respect quiet hours from 10 pm till dawn ', ' Owners have an obligation to prevent animal noise during the evening and early morning ', "" If guests don't meet the noise regulations they will be asked to vacate the premises "", ' Hotel guests are expected to keep their pets on a leash between bedtime and morning light ', ' The hotel has rules about noise levels especially after dark and before dawn ', ' Failure to comply with the quiet hours policy may result in eviction without compensation ', ' Inhabitants of the hotel are responsible for keeping animal noise to a minimum from 10 pm till 6 am ', ' If there is excessive noise during sleep time guests may be required to depart the premises ', "" Hotel residents must make sure their pets don't disturb others between the hours of midnight and sunrise""]";29;6;"[' Do owners face repercussions if pets disrupt neighbors past specified quiet times ', ' Will owners be penalized if their pets bark or meow excessively after designated quiet hours ', ' Can owners expect consequences from authorities if pets make noise outside of designated quiet periods ', ' What are the outcomes for pet owners whose animals create disturbances during evening calm hours ', ' Are there repercussions for owners whose pets make excessive noise outside of specified quiet times ', ' Do owners face disciplinary action if their pets bark or howl loudly after established quiet hours ', "" Can owners be held accountable for their pets' disruptions to others outside of designated peaceful periods "", "" Will owners be liable for any consequences arising from their pets' excessive barking or meowing during nighttime silence hours "", '']"
38;What type of damages are typically considered by hotels when assessing responsibility?;"
Owners are fully responsible for any damages caused to hotel property by
their animals.";38;[' proprietors are held accountable ', ' liable ', ' responsible ', ' answerable for any destruction ', ' harm ', ' damage ', ' injury ', ' impairment ', ' deterioration ', ' vandalism of hotel assets ', ' properties by their pets ', ' animals.'];30;6;"[' What expenses are hotels most likely to consider as part of their accountability assessment ', ' What types of financial burdens do hotels commonly factor in when evaluating culpability ', "" Are there any specific monetary consequences that hotels typically look at when deciding who's responsible "", ' When assessing responsibility, what sorts of financial repercussions do hotels usually take into consideration ', ' In determining liability, what kinds of expenses are hotels most likely to scrutinize ', ' What costs do hotels generally think about when trying to assign blame ', ' When evaluating accountability, which types of losses are hotels most likely to consider ', ' What types of monetary damages do hotels typically examine when assessing responsibility ', "" Do hotels commonly factor in any specific financial consequences when deciding who's at fault""]"
39;When can pets be present in the hotel restaurant?;"Pets are allowed in the hotel restaurant only from 12:00, provided the
animal's behavior and cleanliness are adequate and they do not disturb other
guests.";39;"["" at specific hours of the day when the creature's conduct is satisfactory and it remains spotless "", ' Guests are allowed to bring their pets into the hotel restaurant during designated time frames ', "" as long as the animal behaves itself and doesn't create a disturbance "", "" The presence of animals in the eatery is acceptable provided they're on good behavior and don't leave a mess "", ' Hotel patrons can bring their furry friends into the dining area at specific times, but only if they meet certain standards ', "" Pets are tolerated in the hotel restaurant during approved hours as long as they're well-mannered and tidy "", ' Guests can bring their pets to the hotel restaurant, but only under strict conditions regarding behavior and cleanliness ', "" Animals are allowed in the hotel's dining room, provided they meet specific criteria for acceptable conduct and hygiene "", ' In the hotel restaurant, guests may bring their pets, subject to certain requirements concerning demeanor and tidiness ', '']";31;6;"[' \nUnder what circumstances can household companions accompany customers in a hotel dining area ', "" \nCan domesticated animals have access to a hotel's café or diner "", "" \nWhen is it permissible for pets to join patrons in a hotel's eatery "", "" \nAre there any guidelines permitting animals to be present in a hotel's restaurant "", ' \nWhat are the rules governing the presence of pets in a hotel dining space ', "" \nCan animals accompany people in a hotel's food service area "", ' \nUnder what conditions can household pets dine with customers at a hotel ', "" \nWhen is it acceptable for pets to join patrons in a hotel's eating establishment "", ' \nAre there any regulations that allow pets to be present in a hotel restaurant ', '']"
40;When is the hotel terrace open?;"Pets are not allowed in the restaurant during breakfast time
(7:00 – 10:30) for hygienic reasons due to the breakfast’s buffet style. An
exception is the case when the hotel terrace is open, as pets can be taken to
the terrace through the hotel's main entrance and they can stay there during
breakfast.";40;"[' Animals are not permitted inside the eatery between 7:00 and 10:30 for sanitary purposes ', ' No pets allowed at tables during breakfast service time due to health concerns ', ' The hotel prohibits animals from entering the restaurant between first light and half past ten ', ' For cleanliness reasons, pets are excluded from the morning meal area ', "" Animals can't accompany guests during early morning dining period "", ' Due to concerns about food safety, no pets are permitted inside the restaurant during breakfast hours ', ' Pets must stay outside during the morning meal service due to health regulations ', ' The hotel\'s eating area has a ""no animals"" policy between 7:00 and 10:30 ', ' Animals are not welcome in the dining area during morning meal time for sanitary reasons ', '']";32;6;"["" At what time does the hotel's deck become accessible to guests?\n\n"", "" How late can one expect to be able to use the hotel's outside lounge area?\n\n"", "" What are the dates and times when the hotel's upper-story viewing platform is open?\n\n"", "" During which periods of the day and year is the hotel's balcony available for guest use?\n\n"", "" At what hours does the hotel's rooftop observation deck welcome visitors?\n\n"", "" Can you tell me when the hotel's veranda becomes accessible to its guests?\n\n"", "" What are the opening times for the hotel's elevated viewing platform?\n\n"", "" When is it possible for one to enjoy the views from the hotel's outdoor promenade?\n\n"", "" How late can patrons stay on the hotel's upper-level lounge area?""]"
41;What is the purpose of displaying fire alarm escape routes at the inner side of each guest room doors?;"
During their stay in the hotel, each guest is obliged to act in such a manner as to ensure
that their conduct does not cause the outbreak of fire. Fire alarm escape routes are
displayed at the inner side of each guest room doors.";41;['\nEach visitor is required to behave in an acceptable fashion during their residency ', '\nDuring their lodging, guests must refrain from actions which could precipitate a blaze ', '\nEach patron has the duty to prevent any circumstances which may lead to a conflagration ', '\nGuests are obliged to conduct themselves properly whilst residing at our hotel ', '\nTo avoid fire hazards, visitors must act with consideration during their stay ', '\nWhile residing in our establishment, it is incumbent upon each guest to exercise caution ', '\nThe prudent actions of guests are expected during their occupancy of our hotel ', '\nEach visitor is responsible for ensuring their behaviour does not provoke a blaze ', '\nThe conduct of each guest must be such that it precludes the outbreak of fire ', ''];33;6;['\nWhy are evacuation plans exhibited on the back of hotel doorcards ', '\nFor what reason are diagrams of escape routes pinned to the interior of hotel bedroom doors ', '\nWhat drives the need to display floor plans at the rear of guest room doors ', '\nWhy do hotels often post maps indicating fire exits inside each guest room ', '\nIn what manner is it beneficial for guests to view emergency exit directions at their hotel door ', '\nHow does displaying a chart of escape routes contribute to guest safety ', '\nWhat advantage comes from having evacuation instructions posted on the inner side of hotel room doors ', '\nWhy are diagrams showing the location of fire exits and stairwells printed on hotel room cards ', '\nFor what reason is it advisable for hotels to post maps outlining emergency exit procedures in each bedroom ', '']
42;What should guests do if they notice a fire in the building?;"In the case of fire, guests are obliged to notify the reception without hesitation, either
directly, or on the phone (0) and may use a portable fire extinguisher located at the corridors
of each floor to extinguish the flames. The use of the elevator in case of fire is prohibited!";42;"["" \nEither immediately or via phone (0), and may utilize a portable fire suppressor situated at each floor's corridors "", ' \nWhen faced with an outbreak of flames, attendees are mandated to notify the reception without delay ', "" \nEither directly or by phoning (0) and can employ a portable fire extinguisher positioned along each floor's passageways "", ' \nIn the scenario of a blaze, patrons must report to the reception area instantly ', ' \nBy phone (0), or through a personal visit, and may access a handheld fire extinguishing device located on every floor ', ' \nIf flames erupt, guests are bound by duty to warn the reception desk immediately ', ' \nEither in person or over the phone (0) and may resort to using portable fire snuffers stationed at each level ', ' \nUpon occurrence of a conflagration, visitors must notify the front desk straight away ', ' \nBy calling (0), either personally or via telephone, and can use handheld fire extinguishers placed along corridors on every floor ', '\nIn the case of a burning incident, clients are compelled to inform the reception quickly ', '']";34;6;[' If a blaze is spotted inside the accommodation, what procedures should visitors follow?\n\n', ' How ought houseguests to behave upon discovering a conflagration on site?\n\n', ' What protocol exists for visitors who observe a fire engulfing the venue?\n\n', ' Should travelers alert others in the event of a building ablaze?\n\n', ' What course of action would be prudent if one witnesses a fiery spectacle within the establishment?\n\n', ' In the unlikely event that a visitor notices a raging inferno, what steps should they take to ensure safety?\n\n', ' If an individual perceives fire engulfing a facility, what is their expected response?\n\n', ' How should guests manage themselves if they notice flames consuming the interior of a building?\n\n', ' What would be the proper reaction for visitors who discover a fire has broken out within the structure?']
43;What is the penalty fee for smoking in the hotel rooms?;"Smoking is prohibited in the whole building of the hotel (both in the rooms and in the
common areas). Violation of this rule will trigger a penalty fee of 100-200 Eur depending on
the smoke odors experienced in the room, and the amount is calculated by discretion of the
hotel.";43;"[' Cigarette smoking is strictly prohibited everywhere within our hotel property ', ' No smoking is allowed anywhere inside or outside our hotel building ', ' Smoking is forbidden in all areas, whether private or shared ', "" It's absolutely not allowed to light up a cigarette anywhere in the hotel "", ' We have a strict no-smoking policy that applies universally throughout our premises ', ' Any smoking on our premises will incur a fine of 100-200 Euros ', ' Smokers who break this rule can expect a penalty fee of 100-200 Euros, depending on circumstances ', "" Those who don't comply with this rule will be charged a fee ranging from 100 to 200 Euros, at the hotel's discretion "", ' Ignoring our no-smoking policy might result in a charge of up to 200 Euros, depending on how much smoke is detected']";35;6;"[""\nThe charge for violating the no-smoking policy within the lodging's private quarters?\n"", ""\nCan you tell me what the additional expense is for allowing cigarette smoke to fill the hotel's sleeping areas?\n"", '\nHow much will I be charged for breaking the smoking rule in my room?\n', '\nWhat are the extra costs associated with smoking in a guest room?\n', '\nIs there an added fee for disregarding the no-smoking policy within the hotel bedrooms?\n', '\nCan you inform me about the monetary penalty for ignoring the smoking ban in hotel rooms?\n', ""\nHow much does it cost to disregard the smoking restrictions inside the hotel's sleeping quarters?\n"", ""\nWhat are the financial consequences of failing to abide by the no-smoking rules in the hotel's guest rooms?""]"
44;What is the primary responsibility of the hotel in the event of a guest's sickness or injury?;"
The hotel shall ensure provision of first aid and helps organizing a transport to hospital in
the case of sickness or injury to guests.";44;"['\nAccommodations are required to provide immediate medical attention and assist with arranging ambulance services for patrons who become unwell or suffer an accident ', ""\nHotels should ensure the availability of primary aid and co-ordinate transportation to a hospital in case of guests' illness or injury "", '\nInns must make sure to have first aid available and help arrange a ride to the emergency room when customers get sick or hurt ', '\nThe hotel is obliged to provide initial medical treatment and coordinate medical transport for clients who become unwell or injured ', '\nAccommodations are expected to offer basic first aid assistance and assist in setting up transportation to the nearest hospital if guests fall ill or suffer an accident ', '\nHotels must make sure that they have a plan in place for providing emergency medical care and arranging transportation to a healthcare facility when customers get sick or hurt ', '\nTo provide suitable hospitality, hotels are required to ensure first aid availability and arrange transportation services to a nearby hospital if clients become unwell or injured ', ""\nGuests' health and well-being should be prioritized by the hotel's provision of basic medical care and coordination of emergency transport for sickness or injury "", '\nThe facility must ensure that it is prepared with initial treatment options and coordinate an ambulance ride for guests who fall ill or experience an accident ', '']";36;6;"[' In the case of a hotel guest falling ill or getting injured, what are their duties towards the customer?\n\n', ' To whom does the ultimate liability lie when a hotel guest becomes sick or is harmed on premises?\n\n', ' What role should a hotel play in helping a guest recover from illness or injury?\n\n', ' How do hotels typically respond to guests who become unwell or hurt themselves during their stay?\n\n', ' Can hotels be held accountable for not providing adequate care to guests with health issues or injuries?\n\n', ' What are the expected protocols of hotels in response to guest illnesses or accidents?\n\n', "" To what extent are hotels responsible for supporting a guest's recovery from illness or injury?\n\n"", ' How do hotel staff usually handle situations where guests fall ill or get injured?\n\n', ' In cases where hotel guests become unwell or hurt themselves, who is ultimately accountable?']"
45;Who is allowed entry to occupied hotel rooms?;"
Entry to occupied hotel rooms is permitted to the chambermaid who is allocated to the
given room, the hotel housekeeper, the accommodation manager and maintenance staff in
the case of reporting of a technical defect in the room.";45;"[' \nEntry into allocated guest rooms is permitted for the assigned chambermaid, the head housekeeper, the lodging manager, and maintenance staff in case of reporting a technical issue ', "" \nPermission is granted to enter designated hotel rooms for the room's allocated maid, the hotel overseer, the facilities manager, and repair workers "", "" \nAdmission to assigned hotel guest rooms is allowed for the room's chambermaid, the head housekeeper, the accommodations administrator, and maintenance personnel in case of a technical complaint "", ' \nPermission to enter occupied hotel rooms is granted for the designated room attendant, the hotel caretaker, the lodging supervisor, and maintenance staff upon reporting of a technical fault ', ' \nAccess to assigned guest rooms is permitted to the allocated chambermaid, the head housekeeper, the accommodations director, and repair workers in case of reported technical difficulties ', "" \nEntry into designated hotel suites is allowed for the room's allocated maid, the hotel administrator, the facilities manager, and maintenance staff upon reporting a technical problem "", ' \nPermission is granted to enter assigned guest rooms for the designated chambermaid, the head housekeeper, the accommodations manager, and maintenance personnel in case of reported technical issues ', ' \nAdmission to occupied hotel rooms is permitted for the allocated maid, the hotel supervisor, the facilities administrator, and repair staff upon reporting a technical defect ', ' \nEntry into assigned hotel rooms is allowed for the designated room attendant, the head housekeeper, the lodging director, and maintenance workers in case of reported technical defects ', '']";37;6;['\n\nWhich individuals are granted access to hotel accommodations under renovation ', '\n\nWhat parties have clearance for admittance to closed-off hotel guestrooms ', '\n\nWhom does management allow to enter restricted hotel lodgings ', '\n\nWho has authorization to enter inaccessible hotel bedrooms ', '\n\nIn what circumstances is entry permitted to secured hotel sleeping quarters ', '\n\nUnder which conditions may outsiders gain access to exclusive hotel rooms ', '\n\nHow do guests obtain permission for entry into reserved hotel chambers ', '\n\nWhich individuals are cleared for entry to secure hotel suites ', '\n\nWhat criteria must be met before allowing access to blocked-off hotel guestrooms ', '']
46;"Where can you find the ""do not disturb"" card?";"  If you do not want someone to enter
your room, please hang the ""do not disturb” card on your room’s outside door handle. It can
be found in the entrance area of your room.";46;"["" To prevent unwanted entry into your space, hang up a 'do not disturb' notice on your door "", "" If you don't want visitors, attach a 'do not enter' sign to your room's outside handle "", ' A ""do not enter"" card is available in the entrance area of your room for guests who prefer solitude ', "" To signal that you're alone and unbothered, place a 'do not disturb' placard on your door "", "" Visitors should be aware if they see a 'do not enter' sign on your door handle "", ' If you prefer to be undisturbed, you can place a ""no entry"" card in the entrance area of your room ', "" Don't want someone entering? Put up a 'do not disturb' notice outside your room's door "", "" There's a 'do not enter' sign that can be found near the entrance of your accommodation for those who prefer solitude "", ' If you\'re not up to visitors, place a ""no entry"" card on your door handle ', '']";38;6;"[' Where is the signal for guests to leave me in peace located? ', "" Can you show me where I can put a sign that says I'm not to be bothered? "", "" In what part of the room will I find the card that indicates I don't want to be disturbed? "", "" How do I locate the notice that signifies I'd rather not have company right now? "", ' Where is the tab with the message ""do not disturb, please""? ', ' Can you tell me where I can put a sign saying ""don\'t bother me""? ', "" What's the spot where I can place the placard indicating I'm in need of solitude? "", "" In what area of the room will I find the sign that says I don't want to be interrupted?""]"
47;What are the prices for minibar products found in the kitchen area?;"
Consuming the products from the minibar involves additional costs. You can find the
prices in the kitchen area.";47;"[' \nOne can discover the tariffs within the cooking zone ', ' \nMinibar contents necessitate extra payments ', ' \nPrices for items from the small refrigerator are found in the dining area ', "" \nAdditional fees apply to using products from the hotel's beverage cooler "", ' \nConsumers will need to pay extra for goods taken from the mini-fridge ', ' \nTariffs for minibar items can be viewed in the kitchenette ', ' \nCharges apply when consuming products from the compact fridge ', ' \nPrices are available within the area designated for meal preparation ', "" \nAny use of items stored in the hotel's small refrigerator incurs additional fees "", '']";39;6;"[' Are there expenses associated with the drinks kept in the mini-refrigerator situated near the kitchen facilities? ', ' How much does it typically cost to access or consume items stored in the compact refrigerator found adjacent to the cooking area? ', "" What fees apply for snacks and beverages stocked in the small cooler located within the hotel room's kitchenette? "", ' Are there charges for the items kept in the beverage fridge situated nearby the kitchen space? ', "" Can you tell me about the prices of drinks and treats found in the compact refrigerator near the lodging's kitchen facilities? "", "" What is the cost associated with consuming goods stored in the mini-bar located within the apartment's kitchen area? "", ' Are there fees for accessing or utilizing items stocked in the small fridge situated nearby the kitchen space? ', ' Can you inform me about the costs of snacks and drinks kept in the compact refrigerator found near the kitchen facilities of the lodging?']"
