;question;answer;question_index;answer_reformulate;answer_index;document_index;question_reformulate
28;What is the client's right of withdrawal in this context?;"
Without delay the hotel has to inform the client about the execution of the right of withdrawal.";28;[' \nThe lodging needs to convey promptly the customer about exercising the option to withdraw ', ' \nAs soon as possible, the hotel has to advise the guest on fulfilling the condition for a refund ', ' \nWithout hesitation, the accommodation provider should inform the client of the execution of their withdrawal rights ', ' \nPromptly the management must notify the occupant of the realization of the cancellation procedure ', ' \nThe hotel will need to expedite notification to the resident about exercising the right to cancel ', ' \nAt once, the establishment has to report the patron about completing the withdrawal process ', ' \nWithout delay, the lodging staff should advise the client on fulfilling the requirements for a refund ', ' \nAs soon as feasible, the hotel has to inform the guest of implementing their right to cancel ', ' \nImmediately the management needs to notify the occupant regarding the execution of the right to withdraw ', ''];20;16;"[' Can the buyer exercise their right to revoke their purchase order? ', ' Is there an opportunity for the consumer to rescind their transaction? ', ' Under what conditions can the client opt-out of the agreement? ', ' How does the law permit a customer to cancel their contract? ', "" What are the specific rules governing a client's ability to back out of the deal? "", ' Can the purchaser exercise their right to retract from the sale? ', ' Are there any stipulations that would enable a consumer to terminate the purchase order? ', ' Is the client entitled to revoke their acceptance of the agreement? ', ' What is the procedure for a customer to rescind or cancel their contract?']"
29;Is a client entitled to claim damages if they withdraw from a contract unilaterally?;"
Provided a rightful withdrawal from the contract the client is not entitled to claim damages.";29;[' Termination ', ' Cancellation ', ' Abandonment ', ' Repudiation ', ' Renunciation ', ' Revocation ', ' Backing out ', ' Pulling out ', ' Stepping away ', ' Opting out'];21;16;"['\nCan you request reimbursement if someone backs out of a deal without your consent ', '\nDo customers have the right to seek financial restitution after pulling out of a business arrangement unilaterally ', '\nAre clients entitled to monetary reparation when they cancel a contract suddenly ', '\nCan someone claim damages as compensation for withdrawing from a business agreement without prior notice ', ""\nDoes a customer's decision to leave a contract without warning qualify them for financial reimbursement "", '\nAre clients eligible for compensation if they terminate an agreement unilaterally, without consulting the other party ', '\nDo customers have grounds to seek monetary compensation when they opt-out of a deal suddenly ', '\nIs someone who withdraws from a contract without your permission entitled to claim damages as payment ', '\nCan you request financial restitution as damages when you decide to back out of a business agreement unilaterally ', '']"
30;What is the primary limitation mentioned in the given text regarding the client's rights?;"
The client cannot claim for the use of particular rooms.";30;"[' The client has no entitlement to specific accommodations ', ' Access to certain areas is not included in the agreement ', ' The client will not be compensated for the use of specific spaces ', ' Certain facilities are available only with prior arrangement ', ' Rooms may not be reserved by clients ', ' Specific areas are off-limits to clients ', ' The client cannot expect special treatment regarding room selection ', ' Clients do not have priority access to particular rooms ', ' Some spaces are restricted due to client needs ', "" The client's requirements do not include specific area allocations""]";22;16;"["" What drawback is outlined in terms of the client's privileges?\n\n"", "" The client's prerogatives have what inherent constraint?\n\n"", "" Which restriction is explicitly stated about the client's powers?\n\n"", "" The limitation on the client's authority, specifically...\n\n"", "" Can you identify the hindrance to the client's jurisdiction mentioned earlier?\n\n"", "" In which respect are the client's rights restricted according to the text?\n\n"", "" What explicit curb is placed on the client's claims?\n\n"", "" The client's capacity has what specific drawback?\n\n"", "" How does the given text explicitly limit the client's influence?""]"
31;What time is considered the official start time for a client's room booking?;Rooms booked are available to the client on the contracted arrival date from 3pm. The client cannot claim for earlier availability.;31;[' become ', ' accessible ', ' at the agreed-upon ', ' commencement time ', ' of 15:00 hours ', ', subsequent ', ' occupancy ', ' not eligible ', ' for compensation ', ' prior ', ' to scheduled ', ' entry ', '.'];23;16;"["" \nAt what point does a customer's accommodation booking officially commence?\n"", '\nWhen is a hotel room rental agreement deemed to begin in earnest?\n', ""\nWhat moment signals the initiation of a client's lodging arrangement?\n"", ""\nFrom which time is a guest's lodging contract considered active and effective?\n"", '\nWhen is it officially acceptable for a customer to occupy their booked accommodations?\n', ' \nAt what point does a reservation become a legitimate, binding agreement between the client and the establishment?\n', ""\nWhat moment marks the official commencement of a client's contracted stay in a hotel room?\n"", ' \nFrom which hour can a guest be expected to use the facilities and services included with their booking?']"
32;What is the latest time a room must be available to the hotel? ;"Rooms must be available to the hotel at 12:00 the latest on the contracted departure date. Afterwards the hotel has the right to charge 50% of the best available
public rate for the additional use of the room until 6 pm on top of the damage occurred. And from 6pm 100% of the best available public rate is charged. Any
contractual claims of the client are not justified by this. The client is free to proof the hotel that no or considerable less damage occurred.";32;[' \nThe hotel reserves the right to bill the guest 50% of the highest public rate for any late room use up until 6 pm, plus any existing charges ', ' \nAfter 6 pm, the hotel will charge the full public rate for continued occupancy ', ' \nGuests cannot claim compensation under these conditions ', ' \nHowever, guests are free to provide evidence that no or minimal damage occurred ', '\nThe guest is at liberty to demonstrate that less damage was done than charged ', ' \nClients may dispute this policy, but it still applies ', ' \nThis policy supersedes any client claims for damages ', ' \nGuests can contest the charges by providing proof of reduced damage ', ' \nHotel guests are expected to comply with this late-checkout policy ', ''];24;16;"['\n\nWhen does a hotel consider a room officially vacant prior to arrival ', '\n\nHow late can a guest arrive before a hotel considers the room occupied ', '\n\nAt what point do hotels typically stop holding rooms for guests who have not yet checked in ', '\n\nWhat is the latest hour of the day that a hotel considers a room reserved and available ', '\n\nCan a hotel claim a room as occupied if a guest arrives past midnight ', ""\n\nWhen does a hotel's policy switch from 'hold' to 'release' on unclaimed rooms "", '\n\nHow late can a hotel allow a guest to arrive without having to pay an additional fee ', '\n\nWhat time do hotels usually cut off the availability of a reserved room ', '\n\nCan a hotel guarantee the availability of a room past 10 PM ', '']"
33;What is the charge for the additional use of a room from 6 pm onwards?;"Rooms must be available to the hotel at 12:00 the latest on the contracted departure date. Afterwards the hotel has the right to charge 50% of the best available
public rate for the additional use of the room until 6 pm on top of the damage occurred. And from 6pm 100% of the best available public rate is charged. Any
contractual claims of the client are not justified by this. The client is free to proof the hotel that no or considerable less damage occurred.";33;[' \nThe hotel reserves the right to bill the guest 50% of the highest public rate for any late room use up until 6 pm, plus any existing charges ', ' \nAfter 6 pm, the hotel will charge the full public rate for continued occupancy ', ' \nGuests cannot claim compensation under these conditions ', ' \nHowever, guests are free to provide evidence that no or minimal damage occurred ', '\nThe guest is at liberty to demonstrate that less damage was done than charged ', ' \nClients may dispute this policy, but it still applies ', ' \nThis policy supersedes any client claims for damages ', ' \nGuests can contest the charges by providing proof of reduced damage ', ' \nHotel guests are expected to comply with this late-checkout policy ', ''];24;16;"["" How much does it cost to occupy a room past six o'clock?\n"", "" What's the penalty for utilizing a room beyond evening hours?\n"", ' Are there extra costs associated with using a room after dark?\n', ' Can you tell me the rate for extending stay in a room till nightfall?\n', "" What's the surcharge for keeping a room occupied during late hours?\n"", ' How much does it cost to utilize a room after sunset?\n', ' Is there an additional fee for continued use of a room into nighttime?\n', "" What's the nightly charge for a room beyond regular hours?\n"", ' Can you give me the extra-room usage fee for post-dusk occupation?']"
34;"
Can a client claim damages if they prove that no or considerable less damage occurred? ";"Rooms must be available to the hotel at 12:00 the latest on the contracted departure date. Afterwards the hotel has the right to charge 50% of the best available
public rate for the additional use of the room until 6 pm on top of the damage occurred. And from 6pm 100% of the best available public rate is charged. Any
contractual claims of the client are not justified by this. The client is free to proof the hotel that no or considerable less damage occurred.";34;[' \nThe hotel reserves the right to bill the guest 50% of the highest public rate for any late room use up until 6 pm, plus any existing charges ', ' \nAfter 6 pm, the hotel will charge the full public rate for continued occupancy ', ' \nGuests cannot claim compensation under these conditions ', ' \nHowever, guests are free to provide evidence that no or minimal damage occurred ', '\nThe guest is at liberty to demonstrate that less damage was done than charged ', ' \nClients may dispute this policy, but it still applies ', ' \nThis policy supersedes any client claims for damages ', ' \nGuests can contest the charges by providing proof of reduced damage ', ' \nHotel guests are expected to comply with this late-checkout policy ', ''];24;16;"['\nCan someone sue for reimbursement if they show that the actual loss was much lower than expected? ', '\nAre clients entitled to financial restitution if they can prove that the damage was negligible? ', ""\nWould a client be able to claim indemnification if it's shown that the actual damage was significantly less severe? "", '\nIs compensation payable if customers demonstrate that their losses were not as extensive as claimed? ', '\nCan someone recover monetary damages if they can show that the actual harm done was substantially lower than reported? ', '\nAre clients entitled to seek reimbursement for minimal or non-existent damages? ', ""\nCould a customer claim indemnity if it's proven that the actual damage was much less severe than alleged? "", '\nIs there any recourse available to customers who demonstrate that their losses were greatly exaggerated? ', '\nCan someone file a claim for financial restitution if they can show that the actual harm done was minimal or nonexistent?']"
35;What rate is charged for the additional use of a room until 6 pm?;"Rooms must be available to the hotel at 12:00 the latest on the contracted departure date. Afterwards the hotel has the right to charge 50% of the best available
public rate for the additional use of the room until 6 pm on top of the damage occurred. And from 6pm 100% of the best available public rate is charged. Any
contractual claims of the client are not justified by this. The client is free to proof the hotel that no or considerable less damage occurred.";35;[' \nThe hotel reserves the right to bill the guest 50% of the highest public rate for any late room use up until 6 pm, plus any existing charges ', ' \nAfter 6 pm, the hotel will charge the full public rate for continued occupancy ', ' \nGuests cannot claim compensation under these conditions ', ' \nHowever, guests are free to provide evidence that no or minimal damage occurred ', '\nThe guest is at liberty to demonstrate that less damage was done than charged ', ' \nClients may dispute this policy, but it still applies ', ' \nThis policy supersedes any client claims for damages ', ' \nGuests can contest the charges by providing proof of reduced damage ', ' \nHotel guests are expected to comply with this late-checkout policy ', ''];24;16;"[""\nWhat's the tariff for utilizing a room past 6 pm "", ""\nWhat's the price tag for extending stay in a room up to 6 pm "", '\nHow much extra is charged for using a room until 6 pm ', '\nWhat fee applies for prolonging use of a room before 6 pm ', ""\nWhat's the cost associated with keeping a room occupied after 6 pm "", '\nHow much does it cost to exceed the standard usage time for a room up to 6 pm ', ""\nWhat's the charge for utilizing a room beyond its allocated hours until 6 pm "", ""\nWhat's the premium price for using a room up to 6 pm "", '\nHow much more is charged for prolonging use of a room past 6 pm ', '']"
36;What are the circumstances under which a client can claim compensation from the hotel? ;"
The hotel is liable with due care and diligence of a prudent businessman for its contractual obligations. The client has no right to claim for compensation. This
does not apply to damage due to injury of life, body or health, if the hotel is responsible for the breach of duty, other damages based on deliberate or gross
breach of duty of the hotel and damages based on deliberate or negligent offence of contractual obligations of the hotel. ";36;"[' \nThis does not apply to harm caused by injury to life, body or well-being if the establishment is accountable for the failure to fulfill its obligations, damages resulting from willful or gross breach of duty by the establishment and other damages arising from intentional or negligent breaches of contractual commitments made by the establishment. ', "" \nThe hotel's liability corresponds to that of a responsible businessman in fulfilling their contractual duties. The customer has no basis to claim indemnification. "", "" \nThis rule does not apply when harm is caused by injury to life, body or health due to the hotel's negligence or intentional misconduct. "", ' \nThe establishment acknowledges its responsibility according to prudent business practice for all contractual commitments made. ', ' \nThe patron does not have any grounds for seeking compensation under normal circumstances. ', "" \nHowever, this provision does not apply when harm is caused by injury to life, body or health resulting from the hotel's deliberate breach of duty or negligence. "", ' \nIn accordance with responsible business standards, the establishment is liable for all contractual obligations. ', "" \nThe client has no right to demand compensation unless harm resulted from the hotel's intentional or negligent failure to uphold its duties. "", "" \nThis does not apply in cases where harm arises due to injury to life, body or health resulting from the hotel's accountability and other damages based on willful or gross breach of duty by the establishment. "", ' \nThe hotel takes full responsibility according to prudent business practice for all contractual commitments made, excluding compensation claims unless specified otherwise.']";25;16;"['\n\nIn what situations may a patron be entitled to restitution from a lodging facility? ', '\n\nUnder what circumstances is it possible for a customer to receive remuneration from a hotel? ', '\n\nWhen does a client have grounds to demand financial compensation from the management of a hotel? ', '\n\nWhat are the scenarios in which a visitor can initiate a claim against an innkeeper for monetary redress? ', '\n\nIn what situations may a patron be able to secure reimbursement or other forms of recompense from the proprietors of a lodging establishment? ', '\n\nUnder what conditions is it possible for a client to receive financial compensation from a hotel, either in whole or in part? ', '\n\nWhen does a customer have a legitimate claim against a hotel for monetary damages or restitution? ', ""\n\nWhat are the situations under which an individual may be able to seek recompense or redress from a lodging facility's management? "", '\n\nIn what circumstances can a client assert their rights and claim financial compensation from the proprietors of a hotel, if applicable?']"
37;" 
What is the hotel's liability for damages in cases where the client suffers injury to life, body, or health?";"
The hotel is liable with due care and diligence of a prudent businessman for its contractual obligations. The client has no right to claim for compensation. This
does not apply to damage due to injury of life, body or health, if the hotel is responsible for the breach of duty, other damages based on deliberate or gross
breach of duty of the hotel and damages based on deliberate or negligent offence of contractual obligations of the hotel. ";37;"[' \nThis does not apply to harm caused by injury to life, body or well-being if the establishment is accountable for the failure to fulfill its obligations, damages resulting from willful or gross breach of duty by the establishment and other damages arising from intentional or negligent breaches of contractual commitments made by the establishment. ', "" \nThe hotel's liability corresponds to that of a responsible businessman in fulfilling their contractual duties. The customer has no basis to claim indemnification. "", "" \nThis rule does not apply when harm is caused by injury to life, body or health due to the hotel's negligence or intentional misconduct. "", ' \nThe establishment acknowledges its responsibility according to prudent business practice for all contractual commitments made. ', ' \nThe patron does not have any grounds for seeking compensation under normal circumstances. ', "" \nHowever, this provision does not apply when harm is caused by injury to life, body or health resulting from the hotel's deliberate breach of duty or negligence. "", ' \nIn accordance with responsible business standards, the establishment is liable for all contractual obligations. ', "" \nThe client has no right to demand compensation unless harm resulted from the hotel's intentional or negligent failure to uphold its duties. "", "" \nThis does not apply in cases where harm arises due to injury to life, body or health resulting from the hotel's accountability and other damages based on willful or gross breach of duty by the establishment. "", ' \nThe hotel takes full responsibility according to prudent business practice for all contractual commitments made, excluding compensation claims unless specified otherwise.']";25;16;"[' What extent of accountability does an accommodation provider have towards guests who experience physical harm, emotional trauma, or long-term health problems?\n\n', ' To what degree is a hotel liable for injuries sustained by clients during their stay, affecting their overall well-being?\n\n', ' In situations where guests suffer severe injuries, can the hotel be held accountable for any resulting financial losses or emotional distress?\n\n', ' How much responsibility do hotels have to ensure guest safety and prevent accidents leading to physical harm or illness?\n\n', "" What is the hotel's obligation to compensate clients who experience adverse effects on their mental health while staying at the establishment?\n\n"", ' Are hotels responsible for covering medical expenses incurred by guests who become injured during their stay?\n\n', ' In cases where clients are physically harmed, can they seek compensation from the hotel, and if so, what would be an acceptable amount?\n\n', ' What obligations do hotels have to provide a safe environment for guests, preventing injuries that may occur on premises or as a result of services offered?\n\n', ' Can hotels be held accountable for any long-term health consequences experienced by clients who suffered physical harm during their stay?']"
38;What is the hotel's policy on resolving disturbances or imperfections in service? ;" A breach of duty of the hotel is on par
with a legal representative or a vicarious agent. Should there be any disturbance or imperfection in service, the hotel will resolve the matter upon knowledge or
reproach by the client. The client is obliged to make a reasonable contribution in order resolve the problem and to minimize the possible damage.";38;"["" to a legal advocate or an agent acting on behalf of another. Should any inconvenience or malfunction occur during service, the hotel will address the issue upon notification or complaint by the guest. The guest is expected to provide a reasonable contribution in order to resolve the problem and minimize potential harm. \n\nNon-fulfillment of a hotel's obligations carries the same weight "", "" as that of an attorney or procurator acting on behalf of another party. Should any disruption or deficiency arise during service, the hotel will take steps to rectify the situation upon being informed or notified by the client. The client is required to make a reasonable contribution towards resolving the issue and mitigating potential damage.\n\nDisregard for a hotel's responsibilities is tantamount "", "" to that of an attorney-at-law or agent acting in someone else's stead. Should any disturbance or malfunction occur during service, the hotel will take action upon notification or complaint by the client. The client must make a reasonable contribution towards resolving the problem and minimizing possible harm.\n\nA breach of duty by a hotel is equivalent "", "" to that of a legal advisor or an agency acting on behalf of another party. Should any imperfection or inconvenience arise during service, the hotel will address the issue upon knowledge or notification by the client. The client must provide a reasonable contribution towards resolving the problem and mitigating potential damage.\n\nNon-compliance with a hotel's responsibilities is comparable "", "" to that of a legal counsel or an agent acting in someone else's name. Should any disruption or malfunction occur during service, the hotel will take steps to rectify the situation upon being informed or notified by the client. The client must make a reasonable contribution towards resolving the issue and minimizing possible harm.\n\nNon-fulfillment of a hotel's obligations has the same implications "", "" as that of an attorney-at-law or agent acting on behalf of another party. Should any imperfection or inconvenience arise during service, the hotel will address the issue upon notification or complaint by the client. The client must make a reasonable contribution towards resolving the problem and mitigating potential damage.\n\nDisregard for a hotel's responsibilities is equivalent "", "" to that of an attorney-at-law or agent acting in someone else's name. Should any disturbance or malfunction occur during service, the hotel will take action upon notification or complaint by the client. The client must provide a reasonable contribution towards resolving the problem and minimizing possible harm.\n\nA breach of duty by a hotel is tantamount "", "" to that of an attorney-at-law or agent acting on behalf of another party. Should any imperfection or inconvenience arise during service, the hotel will address the issue upon knowledge or notification by the client. The client must make a reasonable contribution towards resolving the problem and mitigating potential damage.\n\nNon-compliance with a hotel's responsibilities is comparable "", ' to that of a legal advisor or an agency acting on behalf of another party. Should any disruption or malfunction occur during service, the hotel will take steps to rectify the situation upon being informed or notified by the client. The client must make a reasonable contribution towards resolving the issue and minimizing possible harm.']";26;16;"[' Can the hotel guarantee a satisfactory resolution to issues with their facilities or staff performance?\n\n', ' How does the hotel address concerns regarding disruptions or inadequacies within their establishment?\n\n', ' What process is in place for addressing grievances related to service quality at the hotel?\n\n', ' Are there established protocols for resolving problems with room conditions or other aspects of guest experience?\n\n', "" Can guests expect a prompt and effective response from the hotel's management regarding issues with their stay?\n\n"", ' How does the hotel prioritize and address concerns about imperfections in their services?\n\n', ' What steps can be taken to resolve conflicts or complaints arising from disturbances within the hotel premises?\n\n', ' Is there a clear procedure for handling guest feedback related to service shortfalls at the hotel?\n\n', "" Can guests rely on the hotel's management to take swift action in addressing problems with their stay?""]"
39;"
What is the client's expected contribution in resolving a problem that occurs during their stay?";" A breach of duty of the hotel is on par
with a legal representative or a vicarious agent. Should there be any disturbance or imperfection in service, the hotel will resolve the matter upon knowledge or
reproach by the client. The client is obliged to make a reasonable contribution in order resolve the problem and to minimize the possible damage.";39;"["" to a legal advocate or an agent acting on behalf of another. Should any inconvenience or malfunction occur during service, the hotel will address the issue upon notification or complaint by the guest. The guest is expected to provide a reasonable contribution in order to resolve the problem and minimize potential harm. \n\nNon-fulfillment of a hotel's obligations carries the same weight "", "" as that of an attorney or procurator acting on behalf of another party. Should any disruption or deficiency arise during service, the hotel will take steps to rectify the situation upon being informed or notified by the client. The client is required to make a reasonable contribution towards resolving the issue and mitigating potential damage.\n\nDisregard for a hotel's responsibilities is tantamount "", "" to that of an attorney-at-law or agent acting in someone else's stead. Should any disturbance or malfunction occur during service, the hotel will take action upon notification or complaint by the client. The client must make a reasonable contribution towards resolving the problem and minimizing possible harm.\n\nA breach of duty by a hotel is equivalent "", "" to that of a legal advisor or an agency acting on behalf of another party. Should any imperfection or inconvenience arise during service, the hotel will address the issue upon knowledge or notification by the client. The client must provide a reasonable contribution towards resolving the problem and mitigating potential damage.\n\nNon-compliance with a hotel's responsibilities is comparable "", "" to that of a legal counsel or an agent acting in someone else's name. Should any disruption or malfunction occur during service, the hotel will take steps to rectify the situation upon being informed or notified by the client. The client must make a reasonable contribution towards resolving the issue and minimizing possible harm.\n\nNon-fulfillment of a hotel's obligations has the same implications "", "" as that of an attorney-at-law or agent acting on behalf of another party. Should any imperfection or inconvenience arise during service, the hotel will address the issue upon notification or complaint by the client. The client must make a reasonable contribution towards resolving the problem and mitigating potential damage.\n\nDisregard for a hotel's responsibilities is equivalent "", "" to that of an attorney-at-law or agent acting in someone else's name. Should any disturbance or malfunction occur during service, the hotel will take action upon notification or complaint by the client. The client must provide a reasonable contribution towards resolving the problem and minimizing possible harm.\n\nA breach of duty by a hotel is tantamount "", "" to that of an attorney-at-law or agent acting on behalf of another party. Should any imperfection or inconvenience arise during service, the hotel will address the issue upon knowledge or notification by the client. The client must make a reasonable contribution towards resolving the problem and mitigating potential damage.\n\nNon-compliance with a hotel's responsibilities is comparable "", ' to that of a legal advisor or an agency acting on behalf of another party. Should any disruption or malfunction occur during service, the hotel will take steps to rectify the situation upon being informed or notified by the client. The client must make a reasonable contribution towards resolving the issue and minimizing possible harm.']";26;16;"[' What part do clients expect to take on when something goes wrong with their visit ', ' In what ways is the client expected to help resolve issues that come up during their stay ', "" What responsibilities will clients be expected to fulfill if a problem happens while they're here "", "" How much does the client's cooperation factor into resolving any problems that occur during their visit "", ' To what extent are clients expected to participate in resolving difficulties that arise when staying with us ', ' Can clients expect to have any role at all in fixing issues that come up during their stay ', ' What level of involvement will clients be expected to have if they encounter a problem while visiting ', "" In what ways, if any, is the client's assistance needed when a problem occurs during their visit "", ' Does the client have any responsibility for helping resolve problems that arise when staying with us']"
40;"What are the legal requirements for the hotel's liability for tangible assets? 
";"The hotel is liable for tangible assets of the client according to legal requirements, which is up to hundred (100) times the amount of the room rate, € 3,500 at
the most, as well as for cash, securities and valuables up to € 800. Cash, securities and valuables can be deposited in the hotel’s main safe or in-room safe up
to a maximum value of € 3,500. The hotel advises to make use of this opportunity. Liability claims expire if the client does not bring an immediate charge to the
hotel (§ 703 German Civil Code BGB, Bürgerliches Gesetzbuch) upon knowledge of loss, destruction or damage. Regarding an extensive liability of the hotel
aforementioned No. 1 clause 1 to 4 apply accordingly.";40;"['€3500 €70000 B€3500 ', '€800 cash securities valuables safe in-room €3500 ', ""€3500 \n\nThe hotel is accountable for the client's possessions, as required by law, with a maximum value of €3,500 & up to €100 times the daily rate "", ""3500 B 3500 350000 \n\nAccommodation provider responsible for guests' belongings according to statute, not exceeding €3,500 and 100x room tariff "", '800 cash securities valuables safe in main room ', '70000 \n\nHotel assumes liability for clients’ tangible assets as per legislation, capping at €3500 & up to 100 times the nightly rate B3500 E 700000 cash security valuables deposit safe ', ""3500 \n\nThe hotel takes on the responsibility of safeguarding guests' property as stipulated by law, with a maximum value of €3,500 and securities & valuables up to €800 in safes "", ""350000 \n\nAccommodation establishment liable for clients' belongings according to regulations, maxing out at 100x room rate & €3,500 & cash securities valuables safe deposit "", ""70000 \n\nHotel's liability extends to clients' property per statutory requirement, not exceeding €3500 and up to 100 times the daily charge B€800 cash security valuables safes "", ""350000 \n\nAccommodation provider responsible for guests' assets as per legislative obligation, capping at €3500 & securities & valuables safe deposit "", ""70000 E 350000 \n\nHotels are accountable for clients' belongings as stipulated by law, with a maximum value of €3500 and up to 100 times the nightly rate B€800 cash security valuables safes "", '3500']";27;16;"[""\nHow do regulations dictate a hotel's accountability for material possessions?\n"", '\nUnder what circumstances does a hotel incur financial obligations for goods?\n', '\nCan a hotel be held liable for damages to real estate and merchandise?\n', ""\nWhat laws pertain to a hotel's duty of care regarding tangible assets?\n"", ""\nAre there specific codes that govern a hotel's responsibility for physical assets?\n"", ""\nHow do ordinances define a hotel's liability for movable property?\n"", '\nIn what situations does a hotel incur financial responsibilities for chattels?\n', ""\nWhat standards dictate a hotel's accountability for physical goods and equipment?""]"
41;" What is the maximum amount the hotel is liable for in case of loss, destruction or damage of a client's assets? 
";"The hotel is liable for tangible assets of the client according to legal requirements, which is up to hundred (100) times the amount of the room rate, € 3,500 at
the most, as well as for cash, securities and valuables up to € 800. Cash, securities and valuables can be deposited in the hotel’s main safe or in-room safe up
to a maximum value of € 3,500. The hotel advises to make use of this opportunity. Liability claims expire if the client does not bring an immediate charge to the
hotel (§ 703 German Civil Code BGB, Bürgerliches Gesetzbuch) upon knowledge of loss, destruction or damage. Regarding an extensive liability of the hotel
aforementioned No. 1 clause 1 to 4 apply accordingly.";41;"['€3500 €70000 B€3500 ', '€800 cash securities valuables safe in-room €3500 ', ""€3500 \n\nThe hotel is accountable for the client's possessions, as required by law, with a maximum value of €3,500 & up to €100 times the daily rate "", ""3500 B 3500 350000 \n\nAccommodation provider responsible for guests' belongings according to statute, not exceeding €3,500 and 100x room tariff "", '800 cash securities valuables safe in main room ', '70000 \n\nHotel assumes liability for clients’ tangible assets as per legislation, capping at €3500 & up to 100 times the nightly rate B3500 E 700000 cash security valuables deposit safe ', ""3500 \n\nThe hotel takes on the responsibility of safeguarding guests' property as stipulated by law, with a maximum value of €3,500 and securities & valuables up to €800 in safes "", ""350000 \n\nAccommodation establishment liable for clients' belongings according to regulations, maxing out at 100x room rate & €3,500 & cash securities valuables safe deposit "", ""70000 \n\nHotel's liability extends to clients' property per statutory requirement, not exceeding €3500 and up to 100 times the daily charge B€800 cash security valuables safes "", ""350000 \n\nAccommodation provider responsible for guests' assets as per legislative obligation, capping at €3500 & securities & valuables safe deposit "", ""70000 E 350000 \n\nHotels are accountable for clients' belongings as stipulated by law, with a maximum value of €3500 and up to 100 times the nightly rate B€800 cash security valuables safes "", '3500']";27;16;"["" The hotel's financial responsibility ceiling regarding clients' belongings that are misplaced, destroyed, or damaged.\n"", "" What is the maximum payout the accommodation provider has to make if a guest's possessions are lost, wrecked, or compromised?\n"", "" In cases where guests' assets get lost, broken, or spoiled, what is the highest amount the hotel can be held accountable for?\n"", "" How much will the hotel have to cover in case of clients' belongings being misplaced, destroyed, or damaged?\n"", "" What is the maximum financial responsibility of a lodging establishment in regard to clients' items that go missing, get ruined, or are harmed?\n"", "" In what amount is the accommodation provider's liability capped when dealing with clients' valuables that disappear, get wrecked, or become spoiled?\n"", "" To what extent can a hotel be held accountable for its guests' lost, destroyed, or damaged belongings?\n"", "" What is the maximum monetary liability of an establishment providing lodging in cases where clients' possessions are misplaced, broken, or compromised?\n"", "" How much does a hotel have to pay out if it's found responsible for losing, damaging, or destroying a client's assets?""]"
42;" What is the maximum value of cash, securities and valuables that can be deposited in the hotel's main safe? 
";"The hotel is liable for tangible assets of the client according to legal requirements, which is up to hundred (100) times the amount of the room rate, € 3,500 at
the most, as well as for cash, securities and valuables up to € 800. Cash, securities and valuables can be deposited in the hotel’s main safe or in-room safe up
to a maximum value of € 3,500. The hotel advises to make use of this opportunity. Liability claims expire if the client does not bring an immediate charge to the
hotel (§ 703 German Civil Code BGB, Bürgerliches Gesetzbuch) upon knowledge of loss, destruction or damage. Regarding an extensive liability of the hotel
aforementioned No. 1 clause 1 to 4 apply accordingly.";42;"['€3500 €70000 B€3500 ', '€800 cash securities valuables safe in-room €3500 ', ""€3500 \n\nThe hotel is accountable for the client's possessions, as required by law, with a maximum value of €3,500 & up to €100 times the daily rate "", ""3500 B 3500 350000 \n\nAccommodation provider responsible for guests' belongings according to statute, not exceeding €3,500 and 100x room tariff "", '800 cash securities valuables safe in main room ', '70000 \n\nHotel assumes liability for clients’ tangible assets as per legislation, capping at €3500 & up to 100 times the nightly rate B3500 E 700000 cash security valuables deposit safe ', ""3500 \n\nThe hotel takes on the responsibility of safeguarding guests' property as stipulated by law, with a maximum value of €3,500 and securities & valuables up to €800 in safes "", ""350000 \n\nAccommodation establishment liable for clients' belongings according to regulations, maxing out at 100x room rate & €3,500 & cash securities valuables safe deposit "", ""70000 \n\nHotel's liability extends to clients' property per statutory requirement, not exceeding €3500 and up to 100 times the daily charge B€800 cash security valuables safes "", ""350000 \n\nAccommodation provider responsible for guests' assets as per legislative obligation, capping at €3500 & securities & valuables safe deposit "", ""70000 E 350000 \n\nHotels are accountable for clients' belongings as stipulated by law, with a maximum value of €3500 and up to 100 times the nightly rate B€800 cash security valuables safes "", '3500']";27;16;"[""How much wealth can be safely kept in the hotel's central safe deposit box?\n"", 'What is the greatest amount of money, stocks and other valuable assets that can be placed inside the main secure storage area of the hotel?\n', ""Can you tell me the maximum value of property, securities, and valuables that may be stored within the hotel's key safe?\n"", 'How much capital, securities, and precious commodities can be safely stored in the central secure compartment at the hotel?\n', 'What is the maximum monetary worth of assets that can be kept in the main locked storage facility at the hotel?\n', 'Can you tell me the highest value of currency, securities, and other valuable items that may be placed inside the main safe deposit box at the hotel?\n', 'How much wealth can be safely stored in the primary secure compartment located within the hotel premises?\n', 'What is the greatest monetary worth of assets that can be deposited into the central vault at the hotel?\n', 'Can you inform me about the maximum value of cash, securities and valuables which might be placed inside the main secure storage area of the hotel?']"
