;question;answer;question_index;answer_reformulate;answer_index;document_index;question_reformulate
29;What types of currencies are accepted for cash payments?;"
For hotel services guests can pay by bank transfer (advance payment), credit card
(Visa, MasterCard, American Express and Maestro) or by cash (euros or dollars).
Invoice for accommodation must be paid before or during check-in time.";29;[')\n(VISA, MC, Amex & Maestro) or in currency (', ') (EUR or USD).\nBill for residence must be settled prior to or at the time of registration (', ').\n\nGuests for accommodations can make payment through bank draft (', ')(prior settlement), credit \ncard (', ')(VISA, MasterCard, American Express and Maestro), or cash (', ')(euro or dollar).\nAccommodation charge must be cleared before or on arrival (', ')time.\n\nTravelers to our establishment can settle their bill by direct deposit (prepayment), \ncredit cards (', ')(Visa, MC, Amex & Maestro), or in local currency (', ')(Euros or USD).\nThe room rate for stay must be settled prior to or at check-in (', ').\n\nFor hotel amenities customers can make payment via bank transfer (', ') (prior settlement), \ncredit card (', ')(VISA, MasterCard, American Express and Maestro), or by cash (', ')(EUR \nor USD).\nAccommodation bill must be cleared before or during registration (', ').\n\nVisitors to our lodging establishment can pay their account through wire transfer (', ')(prepayment),\ncharge cards (', ')(Visa, MC, Amex & Maestro) or in local currency (', ')(Euros or dollars).\nThe room tariff for stay must be cleared prior to or on check-in (', ')time.\n\nTravelers at our hotel can make payment by direct credit (', ') (prior settlement), \ncredit cards (', ')(VISA, MasterCard, American Express and Maestro), or cash (', ')(EUR or USD).\nAccommodation fee must be cleared before or during arrival (', ').\n\nFor lodging patrons can settle their bill through bank draft (', ') (prior settlement),\ncharge card (', ')(Visa, MC, Amex & Maestro) or in currency (', ')(euro or dollar).\nThe room rate for stay must be settled prior to or at the time of registration (', ').'];26;12;"[' \nWhich denominations are considered valid for purchases made with bills? ', ' \nAre all paper notes accepted as payment or only certain series? ', ' \nWhat types of banknotes are commonly used in everyday commerce? ', ' \nFor cash exchanges, which currencies have been deemed acceptable? ', "" \nCan traveler's checks be substituted for local currency in some cases? "", ' \nIn what forms is change typically given during transactions involving physical money? ', ' \nAre store credit and personal checks equivalent to accepted currencies? ', "" \nWhat types of IOU's are recognized as legitimate payment methods? "", ' \nFor making purchases with cash, which denominations are commonly used?']"
30;What happens if a guest fails to pay for hotel services at the time of departure?;"
Bill for the additional hotel services must be paid before or at the time of the guest's
departure from the hotel. If the guest does not pay for hotel services until a mentioned
time above, the hotel has the right to charge from the client's credit card the full
amount of the stay and used additional services provided by the hotel.";30;"["" Invoice for supplemental accommodations must be settled prior to or concomitant with the patron's\ndeparture from the establishment. If the patron fails to settle for services rendered until the aforementioned time, \nthe lodging establishment reserves the authority to debit the full sum of the stay and ancillary services from the client's \ncredit card account. "", "" Account for supplementary hotel facilities must be paid in advance or concurrently with the guest's\nexit from the premises. If the guest neglects to settle the bill until the designated time, the management has the right \nto deduct the entire amount from the customer's credit card. "", "" Charges for extra hotel services need to be settled upon \ncheck-out from the hotel. In case of non-payment by the aforementioned deadline, the hotel retains the entitlement to \ncharge the guest's credit card with the full cost of their stay plus additional expenses incurred during their visit. "", ' The \nclient is obligated to settle the bill for supplemental accommodations prior to or concomitant with their departure from \nthe lodging establishment. If they fail to fulfill this obligation until the stipulated time, the hotel reserves the right to \ncharge their credit card with the total cost of their stay and any additional services availed of during their sojourn. ', ""\nSettlement for supplementary accommodations must be accomplished by the patron prior to or concurrent with their exit \nfrom the establishment. If payment is not made until the aforementioned deadline, the hotel management has the right to \ndebit the client's credit card account with the full amount of the stay and any additional services utilized during their visit. "", ""\nPayment for supplementary hotel facilities must be rendered by the guest prior to or concomitant with their departure from \nthe premises. If payment is not made until the designated deadline, the management reserves the entitlement to charge the \nclient's credit card with the full cost of their stay and any additional services availed of during their visit. "", "" The hotel has \nthe right to debit the client's credit card account with the full amount of the stay and any additional services utilized by \nthe guest prior to or concurrent with their departure from the establishment, provided payment for supplementary \naccommodations is not made until the stipulated time. "", "" In case of non-payment by the deadline, the hotel management has \nthe right to charge the client's credit card with the full cost of their stay plus any additional services rendered during \ntheir visit. "", "" The lodging establishment reserves the entitlement to debit the client's credit card account with the full \namount of the stay and any additional services utilized by the guest prior to or concomitant with their departure from \nthe premises, provided payment for supplementary accommodations is not made until the stipulated time.""]";27;12;"["" Can a traveler's failure to pay their hotel bill result in any repercussions "", ' If a guest refuses to pay for their lodging and amenities, what actions will be taken ', ' What happens if someone fails to settle their account with the innkeeper upon checking out ', "" When an overnight stay is terminated but payment for services isn't made, what occurs next "", ' How does a hotel manage the situation when a customer leaves without paying their bill ', "" Can a traveler's refusal to pay for hotel services lead to any legal consequences "", "" What are the steps taken by an accommodation facility if a guest doesn't pay for their services upon departure "", ' If an overnight visitor fails to settle their account with the hotel, what happens next ', ' When a guest leaves without paying their hotel bill, what repercussions can be expected']"
31;What are the services that are paid separately from the accommodation price?;"
Additional services are not automatically included in the accommodation price, but
are paid separately before or during the guest's check-out from the hotel.
The guest can place money on deposit to pay additional services.";31;"[' Extra expenses ', ' Added charges ', ' Supplemental fees ', ' Further costs ', ' Other payments ', ' Fees ', ' Charges ', ' Expenses ', ' Supplements \n\nnot ', ' are not ', ' automatically included ', ' are ', ' in the accommodation ', ' lodging price, but ', ' paid separately ', ' \nbefore or during ', "" the guest's check-out "", ' departure from the hotel. \nThe guest ', ' can place ', ' put on ', ' deposit funds ', ' to pay ', ' for additional ', ' extra services.']";28;12;[' \nWhat additional expenses are incurred when booking a place to stay ', ' \nAre there any supplementary charges in addition to the room rate ', ' \nWhat services come at an extra cost beyond the base price of accommodations ', ' \nCan you break down the costs associated with lodging, including any add-ons ', ' \nIs it possible to get a breakdown of expenses for staying somewhere, including separate fees ', ' \nWhat optional extras can be added on to the basic cost of accommodations ', ' \nAre there any supplementary services that are not included in the standard room price ', ' \nCan you itemize the costs associated with booking a place to stay, including extra charges ', ' \nWhat additional amenities or services come at an extra cost to guests ', '']
32;What type of services are included in the hotel's price list?;"
Payment for accommodation and additional services is performed according to the
price list that is confirmed by the hotel administration.";32;['\nFees for residence and supplementary perks are collected based on the tariff schedule approved by hotel officials ', '\nCharges for stay and ancillary services are administered per the price table authenticated by the hotel staff ', '\nCompensation for housing and ancillary features is conducted as specified in the rate chart validated by hotel administrators ', '\nExpenses for overnight stay and additional facilities are incurred in line with the quoted prices confirmed by hotel managers ', '\nBilling for lodging and supplementary amenities is processed according to the price schedule ratified by hotel authorities ', '\nReimbursement for accommodations and extra perks is calculated based on the rate sheet authenticated by hotel personnel ', '\nPayment for shelter and secondary services is rendered per the fee chart authorized by hotel executives ', '\nCompensation for residence and supplementary features is allocated as stipulated in the tariff table sanctioned by hotel officials ', '\nRevenues for lodging and ancillary amenities are generated in accordance with the price schedule endorsed by hotel administrators ', ''];29;12;"[' Are there additional fees for certain facilities at the accommodation?\n\n', ' Can one anticipate extra charges for particular perks at the establishment?\n\n', ' What is contained within the total cost of staying overnight at this lodging?\n\n', ' Which services are factored into the standard room rate?\n\n', ' What services, amenities and features come included in the overall price of a stay?\n\n', ' Are there any supplements to cover special facilities or privileges at this hotel?\n\n', "" Within what parameters does one's payment cover for the hotel's services?\n\n"", ' How much of the accommodation experience is already accounted for within the bill?\n\n', ' To what extent are particular perks and amenities taken care of within the lodging fee?']"
33;What is the number of persons included in the accommodation price?;"Accomodation price includes:
Accommodation for 2 persons, A ' la carte breakfast, 12% VAT, free TV channels and
Wi -Fi internet, room cleaning 1 x per day , turndown service 1 x per day, use of air
conditioning, private safe use in the rooms, the possibility to use the summer sun beds
on the private hotel beach.";33;[' Accommodations for two individuals, breakfast à la carte, 12% VAT, free television channels and Wi-Fi internet ', '\n', ' Tariff includes: lodging for two persons, full English breakfast a la carte, 12% Value Added Tax, free cable TV channels and wireless internet ', '\n', ' The room rate features:\n', ' Includes in the accommodation price: bed & breakfast for two people, VAT 12%, free satellite TV and Wi-Fi connection ', '\n', ' Accommodation costs cover:\n', ' Our tariff includes: breakfast, lodging and taxes for two persons, free cable television and Wi-Fi ', '\n', ' Price per person covers:\n', ' Inclusions in the room rate are: breakfast à la carte, lodging, VAT 12% and free TV channels ', '\n', ' The accommodation fee includes:\n', ' For your convenience, our package features: bed & breakfast for two people, taxes and free satellite TV ', '\n', ' Included in the tariff is:\n', ' Our rates include: breakfast a la carte, room accommodations and taxes for two persons, free cable television ', ''];30;12;['\nHow many individuals are comprised within the room rental charge ', '\nNumber of people covered under the accommodation tariff ', '\nQuantity of guests that fall under the pricing for accommodations ', '\nThe amount of human inhabitants included in the price of residence ', '\nHow many persons can be accommodated with the given expenditure ', '\nWhat is the total headcount for those covered by the lodging expense ', '\nThe number of occupants accounted for within the accommodation fee ', '\nQuantity of people that are part of the cost associated with residing ', '\nNumber of individuals included in the cost of stay ', '']
34;"Is the underground parking available for hotel guests only? 
";"Free parking place is available in the hotel territory for hotel and restaurant guests.
Closed underground parking is available for hotel guests in the territory of residential
complex ""DzintaruRezidence"" in Madona Street Nr. 5, 5 minutes walking from the
hotel in the price of 10 EUR per night.";34;"[' Designated parking spot accessible to hotel and restaurant patrons.\n', ' The underground car park is closed for guests residing at the DzintaruRezidence on Madona St, No 5, a mere 5 minutes stroll from the hotel, with nightly fees of €10.\n\n', "" On-site parking facility available for registered guests of the hotel's dining establishments.\n\n"", ' Hotel and restaurant patrons may utilize free on-territory parking spots.\n\n', ' Secure underground parking garage accessible to hotel residents in DzintaruRezidence, Madona St No 5, at a nightly rate of €10.\n\n', ' For an additional fee of €10 per night, registered guests can access the enclosed car park nearby, just 5 minutes walk from our establishment.\n\n', ' Hotel and restaurant patrons may use free parking spots within hotel grounds.\n\n', ' We offer secure underground parking in DzintaruRezidence, Madona St No 5, for a nightly charge of €10.\n\n', ' The designated parking area is accessible to our hotel and restaurant guests at no extra cost.']";31;12;['\nDoes below-ground automobile storage belong solely to registered guests?\n', '\nCan non-residents utilize subterranean parking facilities?\n', '\nAre beneath-the-surface carparking spots limited to paying guests alone?\n', '\nWill staff permit unauthorized outsiders to use underground parking?\n', '\nIs reserved parking for overnighters available on the lower levels?\n', '\nDoes the underground garage serve only those who have paid for a room?\n', '\nCan visitors from outside enjoy below-grade auto parking, too?\n', '\nAre subterranean carparking spots restricted solely to guests at our hotel?']
35; Is there a time limit for using the free parking place in the hotel territory?;"Free parking place is available in the hotel territory for hotel and restaurant guests.
Closed underground parking is available for hotel guests in the territory of residential
complex ""DzintaruRezidence"" in Madona Street Nr. 5, 5 minutes walking from the
hotel in the price of 10 EUR per night.";35;"[' Designated parking spot accessible to hotel and restaurant patrons.\n', ' The underground car park is closed for guests residing at the DzintaruRezidence on Madona St, No 5, a mere 5 minutes stroll from the hotel, with nightly fees of €10.\n\n', "" On-site parking facility available for registered guests of the hotel's dining establishments.\n\n"", ' Hotel and restaurant patrons may utilize free on-territory parking spots.\n\n', ' Secure underground parking garage accessible to hotel residents in DzintaruRezidence, Madona St No 5, at a nightly rate of €10.\n\n', ' For an additional fee of €10 per night, registered guests can access the enclosed car park nearby, just 5 minutes walk from our establishment.\n\n', ' Hotel and restaurant patrons may use free parking spots within hotel grounds.\n\n', ' We offer secure underground parking in DzintaruRezidence, Madona St No 5, for a nightly charge of €10.\n\n', ' The designated parking area is accessible to our hotel and restaurant guests at no extra cost.']";31;12;[' Does one have a time restriction for utilizing the gratis parking area within the hotel grounds ', ' Are there rules governing the duration of stay in the complimentary parking zone on the hotel property ', ' Is there a specified timeframe for availing oneself of the free parking facility within the hotel boundaries ', ' Can one park without charge in the designated parking area only until a certain point in time ', ' Does the free parking spot have an expiration date when situated on the hotel grounds ', ' What is the maximum duration allowed for utilizing the complimentary parking lot on the hotel premises ', ' Is there a specific period of use allowed for the free parking space within the hotel property ', ' Can one park without charge for only a limited time within the designated parking area on the hotel grounds ', ' Does the complimentary parking spot have an enforced time limit when situated on the hotel property']
36;Is the hotel liable for any damages to a guest's vehicle while it is parked on the hotel's premises?;"
The hotel is not responsible for the guest’s personal automobiles and its contents,
which are parked in the above mentioned hotel parking.";36;"[""\nOur company takes no responsibility for any motorcars or their belongings,\nthat are stationed within our premises' allocated parking space.\n\n"", '\nWe do not accept liability for any personal automobiles or their items,\nwhich are parked on our grounds, as specified above.\n\n', ""\nThe hotel declines responsibility for visitors' private cars and their possessions,\nleft in the car park mentioned previously.\n\n"", '\nNo accountability is given by this establishment for personal vehicles and their contents,\nparked within the designated parking lot.\n\n', ""\nThis hotel does not take responsibility for guests' private automobiles or their belongings,\nwhich are parked in our premises, as stated above.\n\n"", '\nThe management hereby disclaims all liability for any motorized vehicle or its contents,\nthat may be left in the assigned car park area.\n\n', ""\nOur organization declines all responsibility for visitors' personal autos and their belongings,\nparked within the designated parking lot, as specified earlier.\n\n"", ""\nNo compensation is given by this establishment for damage to or loss of guests'\npersonal automobiles or their contents, while parked on our grounds.""]";32;12;"[' \nDoes a guest have recourse against the lodging establishment if their vehicle suffers damage while in their care ', ' \nCan a visitor recover from the hotel if their car sustains injuries while parked at the hotel ', "" \nIs the accommodation provider accountable for any deterioration of a guest's motor vehicle whilst it is stored on the premises "", ' \nMay a traveler sue the lodging company if their vehicle is damaged while parked on the property ', "" \nDoes the hotel bear liability for any harm to a patron's vehicle during its parking tenure on the establishment's grounds "", "" \nWould the hotel be responsible in the event of an accident involving a guest's vehicle parked on the hotel premises "", "" \nCan the hotel be held accountable for any damages or injuries suffered by a guest's vehicle while it is being stored on their property "", ' \nIs there any liability to a guest whose vehicle incurs damage when parked at the hotel ', ' \nDoes the lodging company have any duty of care regarding the safety and integrity of vehicles left in their custody ', '']"
37;Where are smoking not allowed in the hotel?;"
Smoking policy in the hotel:
There is allowed to smoke only on the hotel terraces in front of the rooms and in the
hotel yard.";37;"[' There are permitted smoking sites solely in designated hotel patios situated adjacent to guest rooms and within the lodge grounds.\n\nCigarette policy at the inn ', "" Smoking is tolerated exclusively on the hotel balconies directly in front of the guest rooms and throughout the resort's outdoor courtyard area.\n\nDining area smoke guidelines "", ' Guests are allowed to partake in smoking activities only on designated open-air smoking areas situated adjacent to their guest quarters and within the premises of the establishment.\n\nResort nicotine rules ', ' Only permitted is smoking on designated outside smoking zones situated immediately adjacent to each guest room and throughout the grounds of the resort property.\n\nCigar policy at the hotel ', ' Guests are permitted to enjoy cigar smoking exclusively in designated open-air smoking areas positioned in front of their guest quarters and within the outdoor grounds of the establishment.\n\nHotel smoking regulations ', ' Only smoking is allowed on designated open-air terraces situated adjacent to each guest room and throughout the grounds of the lodging establishment.\n\nTobacco allowance at the resort ', ' Smoking is permitted solely on designated open-air smoking zones located immediately adjacent to each guest room and throughout the property grounds of the resort.\n\nCigarette rules for hotel guests ', ' Permitted is only smoking in designated outside smoking areas situated directly in front of each guest room and within the outdoor grounds of the lodging establishment.\n\nNicotine policy at the inn ', ' Allowed is smoking solely on designated open-air terraces positioned immediately adjacent to each guest room and throughout the property grounds of the lodging establishment.']";33;12;"[' Can guests be smoked out of certain locations within the hotel premises?\n', ' What zones within the hotel are off-limits for cigarette smokers?\n', ' Are there specific areas where one cannot light up a cigarette or cigar?\n', ' Which sections of the hotel property do not permit smoking?\n', ' Is it permissible to smoke in all parts of the hotel, or are some areas restricted?\n', "" Can smoking be done everywhere within the hotel's grounds?\n"", ' In which parts of the hotel building are smokers not allowed?\n', "" Are there designated areas where smoking is permitted, and others where it's prohibited?\n"", ' Which rooms or sections of the hotel cannot accommodate smokers?']"
38;What is the penalty for smoking in the hotel rooms?;"Smoking in any of hotel inside areas and rooms is forbidden. The penalty for smoking
in the rooms is 75 EUR.";38;"[' Smoking prohibition enforced in all hotel interior spaces ', ' Cigarette smoke not permitted indoors at our hotel ', ' Hotel policy: no smoking allowed anywhere on premise or in rooms ', ' Fine of €75 applies to smoking in hotel bedrooms ', "" Prohibited to light up inside the hotel's interior areas and guest rooms "", ' No smoking rule strictly observed throughout entire hotel facility including all rooms ', ' Smoking indoors in hotel confined spaces is absolutely prohibited ', ' Penalty for smoking indoors within hotel property is 75 EUR ', ' Hotel regulations explicitly state no indoor smoking allowed in any room or public area']";34;12;"[""\nAre there fines associated with puffing on a cigarette within the hotel's accommodations?\n\n"", ""\nHow much will I be charged if I'm caught smoking inside my room?\n\n"", '\nIs there an additional fee for breaking the no-smoking policy in the hotel rooms?\n\n', '\nWhat are the repercussions of indulging in tobacco products during my stay?\n\n', '\nWill I incur a penalty if I smoke in the guest room?\n\n', ""\nAre there any charges or penalties related to smoking within the hotel's interior spaces?\n\n"", '\nIs there a fee for violating the no-smoking policy inside the hotel rooms?\n\n', ""\nHow much will be deducted from my bill if I'm caught smoking in the hotel accommodations?""]"
39;What time must visitor's identity documents be presented to hotel administration?;"Guests visitors rules of stay in the hotel rooms:
Guest’s visitors may stay in the hotel rooms only until 11:00 p.m. After 11:00 p.m.
the visitors stay in rooms must be coherent with the hotel administration and, if
necessary, must be presented with visitor’s identity documents.";39;"[' Hotel residence guidelines ', ' In-room guest policy ', "" Visitors' rules of engagement "", ' Accommodation visitor protocols ', ' Guesthouse policies ', ' Lodging visitor codes ', ' Rules for overnight visitors ', ' Visitor stay guidelines ', ' Guest accommodations policies ', '']";35;12;"[' At what hour should one display their official travel credentials to the staff responsible for managing a lodging establishment ', "" When does it become necessary to show one's passport or ID card to the person in charge of checking visitors into an accommodation "", "" What point in time must a guest's identification be produced to a hotel's administrative personnel "", ' How late can one put off showing identification documents when checking into a hotel ', ' Can you confirm what time of day is considered acceptable for presenting proof of identity at a hotel front desk ', ' When does it become mandatory to present official identification papers to the staff handling check-in procedures at an accommodation ', ' What time mark would be regarded as reasonable for displaying travel documents at a hotel reception ', "" By what deadline must visitors' ID cards be presented to the person responsible for processing arrivals at a lodging establishment "", '']"
40;What type of charges are typically added to a guest's invoice?;"
Payment for external phone calls is performed according to the price list that is
confirmed by the hotel administration and is added to the guests invoice.";40;"['\nCharges for long-distance phone calls are calculated in accordance with a hotel-established rate schedule ', ""\nA per-call charge for external telephone services will be applied, as outlined by the hotel's approved pricing guidelines "", '\nThe hotel charges guests according to a publicly posted rate card for off-site phone usage ', ""\nExternal phone call fees are calculated and added to the guest's bill in compliance with the hotel's established policies "", '\nAdditional fees for phone calls made from outside the premises will be invoiced to the guest based on a hotel-approved pricing schedule ', ""\nA separate charge is applied for external telephone services, as detailed in the hotel's published rate list "", ""\nGuests are responsible for paying the charges associated with off-site phone usage, as specified by the hotel's standard practices "", '\nThe hotel follows its established procedures to bill guests for external phone calls according to a pre-defined rate structure ', ""\nExternal phone call fees will be included on the guest's invoice in accordance with the hotel's predetermined policies and pricing "", '']";36;12;"["" \nWhich services commonly incur additional costs on a client's account "", "" \nAre there specific expenses that are frequently added to a customer's statement "", ' \nHow do accommodations typically charge for extra amenities ', "" \nDo hotels usually add any miscellaneous charges to a guest's tab "", "" \nWhat kinds of gratuities are customarily included in a visitor's total "", ' \nCan you explain what types of fees are commonly tacked on at the end of a stay ', "" \nWhich expenses are typically added to a visitor's final bill "", ' \nHow do resorts and hotels usually charge for extra services ', ' \nAre there specific charges that guests often encounter when checking out ', '']"
41;Where can a guest obtain the password for the hotel's free Wi-Fi internet?;"
Internet access:
There is available free wi-fi internet in the hotel public areas and guest rooms.
Password can be aquired at the hotel administration.";41;"["" There's complimentary wireless internet available throughout the hotel's communal spaces and private quarters.\nFree Wi-Fi network: "", ' Internet access is provided in all public zones and guest accommodations without any additional fee.\nWireless connection: ', ' Hotel guests can enjoy free internet access via a Wi-Fi hotspot in our lobby, restaurant, and rooms.\nInternet service: ', ' Complimentary Wi-Fi is available for use by hotel patrons in the common areas and individual rooms.\nOnline connectivity: ', ' Guests at the hotel can benefit from complimentary wireless internet throughout their stay with us.\nHotel network: ', ' Access to our secure free public wifi internet network is available to all registered guests.\nFree broadband: ', "" In-room high-speed internet access, including Wi-Fi, is included in every guest's stay.\nPublic hotspot: "", ' Hotel patrons can enjoy complimentary wireless internet at no extra charge from anywhere within the hotel.\nWireless hotspot: ', ' Free internet access via Wi-Fi is provided for use by our valued guests in all public areas and their designated rooms.\nComplimentary network: ', "" We're pleased to offer free internet access, including Wi-Fi, to all registered hotel patrons.""]";37;12;"["" At what point will a traveler be able to receive the login credentials for the hotel's wireless internet service?\n\n"", "" How does one get permission to use the hotel's free and secure internet connection?\n\n"", "" Where is the location where someone can obtain the necessary authentication details to join the hotel's Wi-Fi network?\n\n"", "" What steps must a visitor take to acquire access to the hotel's free high-speed internet service?\n\n"", "" Can someone provide me with the information needed to log in to the hotel's wireless internet system?\n\n"", "" How does an overnight guest get connected to the hotel's complimentary internet service?\n\n"", "" At what point will I be able to receive the login details for the hotel's Wi-Fi network?\n\n"", "" Where can one find out how to gain access to the hotel's free and secure wireless internet connection?""]"
42;Is the airport transfer service an additional charge for guests?;"
Upon request, guests are provided for an additional charge with a transfer from the
airport to the hotel and from the hotel to the airport or other specified destination.";42;[' Airport transfers for customers can be made available by us ', ' Guests requiring travel assistance will be offered an extra fee shuttle service ', ' We offer supplemental transportation options for travelers at an additional charge ', ' For a surcharge, we can provide transport from the airport to the hotel or other destinations ', ' Customers may have their travel needs met with our transfer services at an extra cost ', ' Extra fees apply for travel arrangements made by us for visitors ', ' Guests who require airport shuttle service will be charged a supplemental fee ', ' Airport pickups and drop-offs for guests can be arranged by us at a surcharge ', ' For an additional charge, we offer transportation services from the hotel to the airport or other requested destinations ', ''];38;12;[' Are guests charged separately for airport transportation?\n', ' Does the airport pickup service come with a supplementary cost for clients?\n', ' Can I get a quote for the airport transfer, or will it be added as a charge later?\n', ' Will there be an additional expense for the airport bus from customers?\n', ' Is the shuttle service from the airport subject to an extra fee?\n', ' Are guests responsible for paying a separate charge for the airport pickup?\n', ' Is there an add-on cost for the airport transportation that I need to pay?\n', ' Am I required to cover the extra expenses of the airport pick-up service?\n', ' Will the airport transfer incur an additional charge on top of my existing bill?']
43;What is the maximum weight of a pet allowed to stay in the hotel rooms?;"The hotel allows to stay in the rooms with pets weighing up to 5 kg, upon advanced
approval by the hotel administration. The surcharge for animals - € 35.00 per night.";43;"[' Hotel guests may bring their small pets along, provided they have obtained special permission beforehand ', ' Accommodations with pets weighing less than 5 kg can be arranged upon advance approval by the hotel staff ', ' Our hotel permits pets up to a weight of 5 kg in our rooms, but requires prior consent from the front desk ', ' Pet owners may reserve rooms for their animals if they receive advance approval from the hotel ', ' Guests are allowed to have small pets stay with them in the room, provided they have gotten permission first ', "" Upon prior approval, guests can bring their tiny pets into the hotel's guestrooms "", ' In order to bring your pet along, you must obtain special permission from the hotel before checking in ', ' Hotel reservations for rooms that allow pets are subject to advance approval and a small nightly fee ', ' The hotel allows small pets to stay in the rooms with prior consent from management, at an additional charge of € 35.00 per night ', '']";39;12;[' Is there a specific pet size limit for guest room occupancy ', ' At what weight threshold does a pet become unwelcome in hotel suites ', ' Can a guest bring a large animal into their hotel room without restriction ', ' Are there any size limitations on pets permitted in hotel guest rooms ', ' What is the maximum allowable animal mass per room in the hotel establishment ', ' Is there an upper weight limit for animals allowed to stay with guests in hotel quarters ', ' At what weight does an animal become prohibited from residing with guests in hotel accommodations ', ' Can a hotel impose a specific pet weight restriction on guest rooms ', '']
44;Is the hotel liable for any damage caused by a pet if the guest is not present?;"
The guest bears full financial responsibility for its owned pet’s aroused damage to the
hotel property, as well as the noise made, disturbing the other hotel guests peace.";44;"[' The visitor is financially liable for any destruction wrought by their own creature within the establishment ', "" The individual guest is responsible for damages incurred due to their owned pet's actions "", ' The proprietor of the pet is obligated to compensate for the damage done to the premises ', "" Any financial consequences stemming from a hotel guest's owned animal are theirs to bear "", ' It is the responsibility of the person occupying a room with an animal to pay for any resulting damage ', ' Guests are answerable for any chaos caused by their pets during their stay ', ' The registered owner of a pet brought into a hotel must cover damages incurred by that animal ', ' Hotel guests are liable for the financial consequences of harm caused by their own animals ', ' Anyone who brings a creature into a hotel room is accountable for any destruction it causes']";40;12;"[' \nIs the resort responsible for any harm done by a domestic pet while the guest is absent ', ' \nWill the hotel bear liability for any damage caused by an animal belonging to its guests if they are not present ', ' \nAre hotels held accountable for property damage caused by pets in the absence of their owners ', ' \nDoes the lodging have any responsibility for damages incurred due to a companion animal when its guest is away ', ' \nCan a hotel be held accountable for destruction caused by a pet left behind by its owner ', "" \nWould the hotel be responsible for harm done by an animal brought into the premises by its guests if they're not present "", ' \nIs there liability on the part of the hotel for damage caused to property by pets left behind by visitors ', ' \nAre establishments required to account for any destruction resulting from animals belonging to their guests when those guests are absent ', "" \nDoes a hotel's lack of presence negate their responsibility for damages caused by an animal brought into their premises by its owner "", '']"
45;Does the hotel take responsibility for lost or stolen items from the safe boxes?;"
The rooms are equipped with individual safe boxes that are suitable for guests to keep
their personal belongings. The hotel is not liable for customer personal belongings
loss.";45;[' lockers ', ' storage compartments ', ' secure containers ', ' personal item safes ', ' guest locker facilities ', ' private safe boxes ', ' individual lockboxes ', ' treasured keepsake chests ', ' secure guest storage ', ' lockable compartments'];41;12;[' Does the accommodation provider accept accountability for personal belongings taken from secured containers on-site?\n\n', ' Are guests financially protected by the hotel if their possessions are pilfered from the designated storage units?\n\n', ' Does the resort acknowledge responsibility for items misplaced or stolen from locked compartments within their premises?\n\n', ' Is the inn responsible for replacing lost property stored in secure boxes provided by them?\n\n', ' Can one expect compensation from the hospitality provider if personal belongings are taken from safekeeping containers on-site?\n\n', ' Does the establishment take financial accountability for stolen items kept in secure storage units available to guests?\n\n', ' Are hotel guests entitled to reimbursement or replacement of lost valuables kept in designated, secured compartments?\n\n', ' Is the hotel responsible for reimbursing guests for their losses resulting from the theft of property stored in safekeeping containers?\n\n', ' Can one hold the accommodation provider accountable for the loss or theft of items stored in secure boxes on-site?']
46;What should you do if you find a defective equipment in the room on arrival?;"
Do not damage hotel inventory. If you found a defective equipment in the room on
arrival, please inform reception to avoid any misunderstandings.";46;[' If you encounter faulty gear upon checking-in, kindly notify front desk to prevent miscommunication.\n\nMaintain integrity of hotel belongings. ', ' Upon arrival, if you discover a malfunctioning item in your room, let the reception team know to avoid confusion.\n\nRespect hotel assets. ', ' When settling into your accommodation, please report any defective appliances to the check-in staff to clear up any confusion.\n\nPreserve hotel inventory. ', ' If you find damaged or non-functional equipment in your room upon arrival, please advise the reception desk to prevent issues.\n\nAvoid disturbing hotel property. ', ' If you notice a malfunctioning device in your room when checking in, inform the front-desk team to avoid complications.\n\nProtect hotel goods. ', ' When arriving at your accommodation, if you encounter any faulty items, please let the reception staff know to clear up any misunderstandings.\n\nConserve hotel equipment. ', ' Upon arrival, if you discover that a piece of equipment is not working properly, please notify the check-in team to prevent miscommunication.\n\nKeep hotel property intact. ', ' If you find any defective or malfunctioning items in your room upon arrival, kindly report them to the reception desk to avoid issues.\n\nSafeguard hotel belongings. ', ' When checking into your accommodation, if you notice a non-functional item, inform the front-desk staff to prevent complications.\n\nEnsure hotel assets remain undamaged. ', ' If you encounter faulty equipment or appliances in your room when arriving, please let the reception team know to clear up any confusion.'];42;12;['\nHow would one proceed in the event of discovering subpar apparatus within a room upon initial entry? ', '\nUpon arriving at a facility, what protocol should be followed if flawed tools are discovered? ', '\nIn what manner should an individual react to discovering faulty equipment in a newly entered area? ', '\nWhat course of action is advisable when encountering defective machinery within a newly accessed space? ', '\nHow does one handle the situation where malfunctioning apparatus is found upon entering a room? ', '\nUpon noticing problematic tools within a newly entered space, what should be done? ', '\nWhat would be an appropriate response if subpar equipment were to be discovered in a recently accessed area? ', '\nIf faulty machinery is encountered upon arrival at a facility, what steps can be taken? ', '\nIn the event of discovering malfunctioning apparatus within a room upon entry, what protocol should be followed?']
